sent_id	sent_tag	sent_text	root	advmod_pres	acomp_pres	xcomp_pres
43	O	It is the army of liars backstabbers fools and bullies	is	0	0	0
44	F	The few good sergeants are getting out as soon as they can and they are telling us privates to do the same	getting	1	0	1
45	F	I am sorry for everything here Bergdahl wrote in that last e mail from Afghanistan	am	1	1	0
46	O	These people need help yet what they get is the most conceited country in the world telling them that they are nothing and that they are stupid that they have no idea how to live	need	1	1	0
47	F	We don t even care when we hear each other talk about running their children down in the dirt streets with our armored trucks We make fun of them in front of their faces and laugh at them for not understanding we are insulting them	don	1	0	0
48	F	Bergdahl concluded his e mail saying the horror that is america is disgusting	concluded	0	1	0
49	F	And three days later he was gone	gone	1	0	0
50	O	Despite the passion of the e mail it is not clear whether Bergdahl intended to desert defect to the Taliban or perhaps more likely to go try his survival skills honed growing up in Idaho on his own in the wild mountains of Afghanistan and Pakistan	is	1	1	1
51	F	In the first video released by his captors he said he had fallen behind on patrol then repeated some boilerplate propaganda similar to his own sentiments	In	1	0	0
52	F	It s not surprising under the circumstances that some in Congress and in the military oppose trading any Guantanamo prisoners for Bergdahl	s	0	0	1
53	O	But U.S. officials say they continue to work for his release	say	0	0	1
54	F	A portrait of him has been displayed prominently at the U.S. military s Central Command headquarters	displayed	1	0	0
55	F	His hometown of Hailey Idaho is garlanded with yellow ribbons and his father a UPS employee who has grown a bushy Pashtun style beard says he lives through his imagination with his son in the mountains where he s being held	garlanded	0	0	0
56	F	He even sets his watch to Afghan time	sets	1	0	0
57	F	Sgt. Bowe Bergdahl has been gone far too long and we continue to call for and work toward his safe and immediate release said a Pentagon spokesman in answer to CNN s inquiries about the new video	gone	1	0	1
58	O	We can not discuss all the details of our efforts but there should be no doubt that on a daily basis using our military intelligence and diplomatic tools we work to see Sgt. Bergdahl returned home safely	returned	1	0	1
59	F	He has continued on active duty and received promotions for time served	continued	0	0	0
