sent_id	sent_tag	sent_text	root	advmod_pres	acomp_pres	xcomp_pres
51	F	The average Irishman can drink up to two six packs of Dutch Gold on a quiet Tuesday night while staying in watching a movie just for the exercise	drink	1	0	0
52	F	Don t try to keep up with anyone here	try	1	0	1
53	O	Journalist Jessica Peter puts it this way Guys in little leather shorts and girls with healthy racks squeezed into corseted dresses	puts	0	0	0
54	O	Start practicing now Ein Ma bitte	practicing	1	0	0
55	F	As Larissa Coleman writes In the 1950s hippies were drawn to Ibiza s postcard beaches	drawn	0	0	0
56	F	The rich and famous followed suit	followed	0	0	0
57	F	Now every flip flop clad backpacker can be spotted shuffling to house music in Space	spotted	1	0	0
58	O	Forget you have or ever had a boyfriend or girlfriend	Forget	1	0	0
59	F	This is already on most people s radars but it just has to be part of this list	is	1	0	1
60	O	As Josh Johnson writes This is the type of scene you could parachute into stark naked and singing the Star Spangled Banner and upon landing you would be absorbed by the great 50 000 person organism clothed fed and imbibed before your chute touched the desert ground	is	0	1	0
