sent_id	sent_tag	sent_text	root	advmod_pres	acomp_pres	xcomp_pres
61	F	Those legacies are found in whatever they have passed along to their teammates in thousands of hours worth of workouts practices and plane flights	found	0	0	0
62	O	Some of that will pass on to future generations and make the game better	pass	0	0	0
63	F	The question of whether either quarterback has a legit claim to being the all time best remains though	question	1	0	0
64	O	The answer may seem clearer after the game but will again muddle in the coming years as time erodes fans perceptions	seem	1	0	0
65	F	Most of today s NFL fans would agree Brady and Manning deserve to be ranked somewhere in the league s all time Top 10 quarterbacks	agree	1	0	1
66	O	But Brady and Manning could not have already ascended into that pantheon unless older all time greats like Otto Graham Bart Starr and Sammy Baugh were knocked down a few notches	ascended	1	0	0
67	F	Swell Baugh who starred for the Redskins in the 1940s is the only player to lead the NFL in passing punting and intercepting in the same season	is	0	0	0
68	F	That s pretty awesome but unfortunately for Baugh s reputation he s ancient history to most NFL fans	s	1	1	0
69	F	Nobody mentions his name anymore because nobody s seen him Joe Montana said in 2012	mentions	1	0	0
70	F	It s always about what s happening now	s	1	0	0
71	O	It s difficult to imagine but to some future generation Manning s career tally of 491 touchdowns and 219 interceptions will look as unimpressive as Baugh s 187 TDs 203 INTs career total looks to us now	s	1	1	1
72	O	There will be quarterbacks faster stronger and quicker than their predecessors who will in the coming decades earn teammates loyalties shatter today s records win at least three Super Bowls and surpass Manning and Brady on most fans Top 10 lists	be	1	0	0
73	F	The young explosive dual threat stars squaring off in the NFC Championship Game Colin Kaepernick and Russell Wilson remind us Manning and Brady s time at the top of their profession is limited	remind	0	0	0
