sent_id	sent_tag	sent_text	root	advmod_pres	acomp_pres	xcomp_pres
46	F	You become aware of the complexion of colors and the restrained luxury of the surfaces	become	0	1	0
47	F	The still life before you is no longer symmetrical simply to be tidy it s fetishized made symmetrical like a person s face	made	1	1	1
48	O	Could the faces of the clocks and the ticking of time allude to ageing Might they allude to a beauty world calling for botox	allude	0	0	0
49	F	In the final section the instructions begin to get a little strange	begin	0	1	1
50	O	In a long list of imperatives the narrator entreats the viewer to Run the taps Switch on the lights switch off the lights should somebody call Martin Creed Lie sleep wake doze	call	0	0	0
51	O	The instructions become a tad irritating especially for more independent or stubborn members of the audience	become	1	0	0
52	O	And then just like that Price throws a curve ball Pour on your liquid stockings	throws	1	0	0
53	O	You re invited to physically blend yourself into the slippery surfaces of the house to make silvery gold and viscous trails a delightful d cor of lustrous puddles	invited	1	0	1
54	F	This is the final part of the film when viewer and architecture merge you no longer inhabit the house the house inhabits you	is	1	0	0
55	O	After being invited to go here and there as you like the viewer is at last drawn to the window	After	1	0	1
56	O	Through the striped blinds incidentally the same shades of oranges and reds as the Gallery s auditorium chairs you ll notice that it s light outside a clue that now is the time to leave	Through	1	0	0
57	O	I happened to walk out of Price s film to hear the tour guide of the Gallery s new Hannah H ch show the first major UK exhibition of the Dadaist utter totalitarian ideas of beauty and the body were at the forefront	happened	0	0	1
58	F	Well he may have been talking about 1920s Germany but I d say that with Price s study of seduction and consumption the same applies here	been	1	0	1
