sent_id	sent_tag	sent_text	root	advmod_pres	acomp_pres	xcomp_pres
71	O	On the other hand it s a cheap way to avoid any actual discussions of what it means to be a member of the LGBT community	s	0	0	1
72	F	Looking strikes a balance we ve not yet seen on TV he says	Looking	1	0	1
73	O	This is a show about characters who just happen to be gay that is also about their gayness insofar as it explores their romantic and sexual relationships	is	1	1	1
74	O	But make no mistake about it	make	0	0	0
75	O	Looking is a gay series	is	0	0	0
76	F	For now he says that s OK	says	0	0	0
77	F	Haigh agrees	agrees	0	0	0
78	F	The label of gay show is so inevitable for Looking he says	is	1	1	0
79	O	There s no controlling that	s	0	0	0
80	O	To me it s a show with gay people in it but that doesn t mean it s a gay show	s	0	0	0
81	O	When you call it a gay show it maybe limits the audience who won t watch it because it s the gay show	show	1	0	0
82	O	But of course I want this show to be for gay people because it s about gay people	want	0	0	0
83	O	But I also want other people to watch it regardless of their sexuality	want	1	0	0
84	O	And when they do we all just ask that they be measured and rational about what they re looking for	And	1	0	1
